_id,code_value,code,code_list_name,code_name,create_or_change_date,is_popular,definition
65dc387e77514c3bbd3beb56,214,HAC,Hotel Amenity Code,Pet amenities available,2005-05-18T00:00:00.000Z,false,
65dc387e77514c3bbd3beb57,215,HAC,Hotel Amenity Code,Exhibition/convention floor,2005-06-01T00:00:00.000Z,false,
65dc387e77514c3bbd3beb58,216,HAC,Hotel Amenity Code,Long term parking,2005-07-29T00:00:00.000Z,false,
65dc387e77514c3bbd3beb59,217,HAC,Hotel Amenity Code,Children not allowed,2005-09-16T00:00:00.000Z,false,
65dc387e77514c3bbd3beb5a,218,HAC,Hotel Amenity Code,Children welcome,2005-09-17T00:00:00.000Z,false,
65dc387e77514c3bbd3beb5b,219,HAC,Hotel Amenity Code,Courtesy car,2005-09-18T00:00:00.000Z,false,
65dc387e77514c3bbd3beb5c,220,HAC,Hotel Amenity Code,Hotel does not provide pornographic films/TV,2005-09-19T00:00:00.000Z,false,
65dc387e77514c3bbd3beb5d,221,HAC,Hotel Amenity Code,Hotspots,2005-09-20T00:00:00.000Z,false,
65dc387e77514c3bbd3beb5e,222,HAC,Hotel Amenity Code,Free high speed internet connection,2005-09-21T00:00:00.000Z,false,
65dc387e77514c3bbd3beb5f,223,HAC,Hotel Amenity Code,Internet services,2005-09-22T00:00:00.000Z,true,
65dc387e77514c3bbd3beb60,224,HAC,Hotel Amenity Code,Pets allowed,2005-09-23T00:00:00.000Z,false,
65dc387e77514c3bbd3beb61,225,HAC,Hotel Amenity Code,Gourmet highlights,2005-09-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb62,226,HAC,Hotel Amenity Code,Catering services,2005-09-25T00:00:00.000Z,false,
65dc387e77514c3bbd3beb63,227,HAC,Hotel Amenity Code,Complimentary breakfast,2005-11-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb64,228,HAC,Hotel Amenity Code,Business center,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb6a,229,HAC,Hotel Amenity Code,Business services,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb6b,230,HAC,Hotel Amenity Code,Secured parking,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb6c,231,HAC,Hotel Amenity Code,Racquetball,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb6d,232,HAC,Hotel Amenity Code,Snow sports,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb6e,233,HAC,Hotel Amenity Code,Tennis court,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb6f,234,HAC,Hotel Amenity Code,Water sports,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb70,235,HAC,Hotel Amenity Code,Child programs,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb71,236,HAC,Hotel Amenity Code,Golf,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb72,237,HAC,Hotel Amenity Code,Horseback riding,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb73,238,HAC,Hotel Amenity Code,Oceanfront,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb74,239,HAC,Hotel Amenity Code,Beachfront,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb75,240,HAC,Hotel Amenity Code,Hair dryer,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb76,241,HAC,Hotel Amenity Code,Ironing board,2006-01-24T00:00:00.000Z,false,
65dc387e77514c3bbd3beb77,242,HAC,Hotel Amenity Code,Heated guest rooms,2006-02-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb78,243,HAC,Hotel Amenity Code,Toilet,2006-02-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb79,244,HAC,Hotel Amenity Code,Parlor,2006-02-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb7a,245,HAC,Hotel Amenity Code,Video game player,2006-02-08T00:00:00.000Z,false,
65dc387e77514c3bbd3beb7b,246,HAC,Hotel Amenity Code,Thalassotherapy,2006-03-10T00:00:00.000Z,false,
65dc387e77514c3bbd3beb7c,247,HAC,Hotel Amenity Code,Private dining for groups,2006-04-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb7d,248,HAC,Hotel Amenity Code,Hearing impaired services,2006-04-11T00:00:00.000Z,false,
65dc387e77514c3bbd3beb7e,249,HAC,Hotel Amenity Code,Carryout breakfast,2006-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3beb7f,250,HAC,Hotel Amenity Code,Deluxe continental breakfast,2006-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3beb80,251,HAC,Hotel Amenity Code,Hot continental breakfast,2006-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3beb81,252,HAC,Hotel Amenity Code,Hot breakfast,2006-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3beb82,253,HAC,Hotel Amenity Code,Private pool,2006-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3beb83,254,HAC,Hotel Amenity Code,Connecting rooms,2006-08-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb84,255,HAC,Hotel Amenity Code,Data port,2006-08-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb85,256,HAC,Hotel Amenity Code,Exterior corridors,2006-08-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb86,257,HAC,Hotel Amenity Code,Gulf view,2006-08-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb87,258,HAC,Hotel Amenity Code,Accessible rooms,2011-09-29T00:00:00.000Z,false,Changed from Handicapped Rooms
65dc387e77514c3bbd3beb88,259,HAC,Hotel Amenity Code,High speed internet access,2006-08-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb89,260,HAC,Hotel Amenity Code,Interior corridors,2006-08-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb8a,261,HAC,Hotel Amenity Code,High speed wireless,2006-08-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb8b,262,HAC,Hotel Amenity Code,Kitchenette,2006-08-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb8c,263,HAC,Hotel Amenity Code,Private bath or shower,2006-08-07T00:00:00.000Z,false,
65dc387e77514c3bbd3beb8d,264,HAC,Hotel Amenity Code,Fire safety compliant,2006-09-14T00:00:00.000Z,false,
65dc387e77514c3bbd3beb8e,265,HAC,Hotel Amenity Code,Welcome drink,2006-11-14T00:00:00.000Z,false,
65dc387e77514c3bbd3beb8f,266,HAC,Hotel Amenity Code,Boarding pass print-out available,2006-11-17T00:00:00.000Z,false,
65dc387e77514c3bbd3beb90,267,HAC,Hotel Amenity Code,Printing services available,2007-03-23T00:00:00.000Z,false,
65dc387e77514c3bbd3beb91,268,HAC,Hotel Amenity Code,All public areas non-smoking,2007-08-22T00:00:00.000Z,false,
65dc387e77514c3bbd3beb92,269,HAC,Hotel Amenity Code,Meeting rooms,2008-03-17T00:00:00.000Z,false,
65dc387e77514c3bbd3beb93,275,HAC,Hotel Amenity Code,Great room,2008-07-21T00:00:00.000Z,false,
65dc387e77514c3bbd3beb94,276,HAC,Hotel Amenity Code,Lobby,2008-07-21T00:00:00.000Z,false,
65dc387e77514c3bbd3beb95,277,HAC,Hotel Amenity Code,Multiple phone lines billed separately,2008-08-21T00:00:00.000Z,false,
65dc387e77514c3bbd3beb96,278,HAC,Hotel Amenity Code,Umbrellas,2009-08-19T00:00:00.000Z,false,
65dc387e77514c3bbd3beb97,279,HAC,Hotel Amenity Code,Gas station,2009-09-17T00:00:00.000Z,false,
65dc387e77514c3bbd3beb98,280,HAC,Hotel Amenity Code,Grocery store,2009-09-17T00:00:00.000Z,false,
65dc387e77514c3bbd3beb99,281,HAC,Hotel Amenity Code,24-hour coffee shop,2010-04-02T00:00:00.000Z,false,
65dc387e77514c3bbd3beb9a,282,HAC,Hotel Amenity Code,Airport shuttle service,2010-04-02T00:00:00.000Z,false,
65dc387e77514c3bbd3beb9b,283,HAC,Hotel Amenity Code,Luggage service,2010-04-02T00:00:00.000Z,false,
65dc387e77514c3bbd3beb9c,284,HAC,Hotel Amenity Code,Piano Bar,2010-04-02T00:00:00.000Z,false,
65dc387e77514c3bbd3beb9d,285,HAC,Hotel Amenity Code,VIP security,2010-04-02T00:00:00.000Z,false,
65dc387e77514c3bbd3beb9e,286,HAC,Hotel Amenity Code,Complimentary wireless internet,2010-05-18T00:00:00.000Z,false,
65dc387e77514c3bbd3beb9f,287,HAC,Hotel Amenity Code,Concierge breakfast,2010-11-05T00:00:00.000Z,false,
65dc387e77514c3bbd3beba0,288,HAC,Hotel Amenity Code,Same gender floor,2011-05-09T00:00:00.000Z,false,
65dc387e77514c3bbd3beba1,289,HAC,Hotel Amenity Code,Children programs,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3beba7,290,HAC,Hotel Amenity Code,"Building meets local, state and country building codes",2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3beba8,291,HAC,Hotel Amenity Code,Internet browser On TV,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3beba9,292,HAC,Hotel Amenity Code,Newspaper,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebaa,293,HAC,Hotel Amenity Code,Parking - controlled access gates to enter parking area,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebab,294,HAC,Hotel Amenity Code,Hotel safe deposit box (not room safe box),2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebac,295,HAC,Hotel Amenity Code,Storage space available – fee,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebad,296,HAC,Hotel Amenity Code,Type of entrances to guest rooms,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebae,297,HAC,Hotel Amenity Code,Beverage/cocktail,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebaf,298,HAC,Hotel Amenity Code,Cell phone rental,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebb0,299,HAC,Hotel Amenity Code,Coffee/tea,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebb1,300,HAC,Hotel Amenity Code,Early check in guarantee,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebb2,301,HAC,Hotel Amenity Code,Food and beverage discount,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebb3,302,HAC,Hotel Amenity Code,Late check out guarantee,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebb4,303,HAC,Hotel Amenity Code,Room upgrade confirmed,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebb5,304,HAC,Hotel Amenity Code,Room upgrade on availability,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebb6,305,HAC,Hotel Amenity Code,Shuttle to local businesses,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebb7,306,HAC,Hotel Amenity Code,Shuttle to local attractions,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebb8,307,HAC,Hotel Amenity Code,Social hour,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebb9,308,HAC,Hotel Amenity Code,Video billing,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebba,309,HAC,Hotel Amenity Code,Welcome gift,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebbb,310,HAC,Hotel Amenity Code,Hypoallergenic rooms,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebbc,311,HAC,Hotel Amenity Code,Room air filtration,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebbd,312,HAC,Hotel Amenity Code,Smoke-free property,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebbe,313,HAC,Hotel Amenity Code,Water purification system in use,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebbf,314,HAC,Hotel Amenity Code,Poolside service,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebc0,315,HAC,Hotel Amenity Code,Clothing store,2011-05-27T00:00:00.000Z,false,
65dc387e77514c3bbd3bebc1,316,HAC,Hotel Amenity Code,Electric car charging stations,2011-09-14T00:00:00.000Z,false,
65dc387e77514c3bbd3bebc2,317,HAC,Hotel Amenity Code,Office rental,2011-12-06T00:00:00.000Z,false,
65dc387e77514c3bbd3bebc3,318,HAC,Hotel Amenity Code,Piano,2011-12-06T00:00:00.000Z,false,
65dc387e77514c3bbd3bebc4,319,HAC,Hotel Amenity Code,Incoming fax,2011-12-06T00:00:00.000Z,false,
65dc387e77514c3bbd3bebc5,320,HAC,Hotel Amenity Code,Outgoing fax,2011-12-06T00:00:00.000Z,false,
65dc387e77514c3bbd3bebc6,321,HAC,Hotel Amenity Code,Semi-private space,2011-12-06T00:00:00.000Z,false,
65dc387e77514c3bbd3bebc7,322,HAC,Hotel Amenity Code,Loading dock,2011-12-06T00:00:00.000Z,false,
65dc387e77514c3bbd3bebc8,323,HAC,Hotel Amenity Code,Baby kit,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebcd,324,HAC,Hotel Amenity Code,Children's breakfast,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebce,325,HAC,Hotel Amenity Code,Cloakroom service,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebcf,326,HAC,Hotel Amenity Code,Coffee lounge,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebd0,327,HAC,Hotel Amenity Code,Events ticket service,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebd1,328,HAC,Hotel Amenity Code,Late check-in,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebd2,329,HAC,Hotel Amenity Code,Limited parking,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebd3,330,HAC,Hotel Amenity Code,Outdoor summer bar/café,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebd4,331,HAC,Hotel Amenity Code,No parking available,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebd5,332,HAC,Hotel Amenity Code,Beer garden,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebd6,333,HAC,Hotel Amenity Code,Garden lounge bar,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebd7,334,HAC,Hotel Amenity Code,Summer terrace,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebd8,335,HAC,Hotel Amenity Code,Winter terrace,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebd9,336,HAC,Hotel Amenity Code,Roof terrace,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebda,337,HAC,Hotel Amenity Code,Beach bar,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebdb,338,HAC,Hotel Amenity Code,Helicopter service,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebdc,339,HAC,Hotel Amenity Code,Ferry,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebdd,340,HAC,Hotel Amenity Code,Tapas bar,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebde,341,HAC,Hotel Amenity Code,Café bar,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebdf,342,HAC,Hotel Amenity Code,Snack bar,2012-07-16T00:00:00.000Z,false,
65dc387e77514c3bbd3bebe0,343,HAC,Hotel Amenity Code,Guestroom wired internet,2015-02-03T00:00:00.000Z,false,
65dc387e77514c3bbd3bebe1,344,HAC,Hotel Amenity Code,Guestroom wireless internet,2015-02-03T00:00:00.000Z,false,
65dc387e77514c3bbd3bebe2,345,HAC,Hotel Amenity Code,Fitness center,2015-02-03T00:00:00.000Z,false,
65dc387e77514c3bbd3bebe3,346,HAC,Hotel Amenity Code,Alcoholic beverages,2015-03-09T00:00:00.000Z,false,
65dc387e77514c3bbd3bebe4,347,HAC,Hotel Amenity Code,Non-alcoholic beverages,2015-03-09T00:00:00.000Z,false,
65dc387e77514c3bbd3bebe5,348,HAC,Hotel Amenity Code,Health and beauty services,2015-03-09T00:00:00.000Z,false,
65dc387e77514c3bbd3bebe6,349,HAC,Hotel Amenity Code,Mobile/Digital Check-in,2019-10-22T00:00:00.000Z,false,
65dc387e77514c3bbd3bebe7,350,HAC,Hotel Amenity Code,Mobile/Digital Check-out,2019-10-22T00:00:00.000Z,false,
65dc387e77514c3bbd3bebe8,351,HAC,Hotel Amenity Code,Choose a room,2019-10-22T00:00:00.000Z,false,
65dc387e77514c3bbd3bebe9,352,HAC,Hotel Amenity Code,Enhanced Hygiene/Cleanliness Protocols,2020-06-29T00:00:00.000Z,false,
65dc387e77514c3bbd3bebea,353,HAC,Hotel Amenity Code,Cleanliness Certification,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebeb,354,HAC,Hotel Amenity Code,Contactless payment available during check in/out,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebec,355,HAC,Hotel Amenity Code,Wrapped disposable or metal straws,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebed,356,HAC,Hotel Amenity Code,Individually sealed disposable utensils available,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebee,357,HAC,Hotel Amenity Code,Individually packaged food options,2021-02-26T00:00:00.000Z,false,"Fixed typo in ""packaged"""
65dc387e77514c3bbd3bebef,358,HAC,Hotel Amenity Code,Additional cleaning services,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebf0,359,HAC,Hotel Amenity Code,Contactless in-room dining,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebf1,360,HAC,Hotel Amenity Code,Hotel staff allowed to enter a hotel room once a guest has checked in,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebf2,361,HAC,Hotel Amenity Code,Staff's access to guest rooms subject to the guest's authorization,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebf3,362,HAC,Hotel Amenity Code,Buffets or plated meals served only by employees/attendants,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebf4,363,HAC,Hotel Amenity Code,Pre-packaged breakfast items,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebf5,364,HAC,Hotel Amenity Code,Non-touch operations available in public bathrooms,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebf6,365,HAC,Hotel Amenity Code,Measures are in place to avoid guests handling food at buffets,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebf7,366,HAC,Hotel Amenity Code,Self-service food utensils replaced frequently,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebf8,367,HAC,Hotel Amenity Code,Luggage stored per group of guests,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebf9,368,HAC,Hotel Amenity Code,Non-shareable food and beverage menus provided,2020-10-25T00:00:00.000Z,false,
65dc387e77514c3bbd3bebfa,369,HAC,Hotel Amenity Code,Housekeeping by request,2020-12-18T00:00:00.000Z,false,
65dc387e77514c3bbd3bebfb,370,HAC,Hotel Amenity Code,Controlled occupancy in elevators/lifts,2021-02-26T00:00:00.000Z,false,Adding “/lifts” for European terminology
65dc387e77514c3bbd3bebfc,371,HAC,Hotel Amenity Code,Property air purification system,2020-12-18T00:00:00.000Z,false,
65dc387e77514c3bbd3bebfd,372,HAC,Hotel Amenity Code,Allergy friendly rooms,2020-12-18T00:00:00.000Z,false,
65dc387e77514c3bbd3bebfe,373,HAC,Hotel Amenity Code,Medical grade air purification system,2020-12-18T00:00:00.000Z,false,
65dc387e77514c3bbd3bebff,374,HAC,Hotel Amenity Code,Testing and tracing policies,2020-12-18T00:00:00.000Z,false,
65dc387e77514c3bbd3bec00,375,HAC,Hotel Amenity Code,AHLA Safe Stay compliant,2021-02-26T00:00:00.000Z,false,
65dc387e77514c3bbd3bec01,376,HAC,Hotel Amenity Code,Covered parking,2021-09-08T00:00:00.000Z,false,
65dc387e77514c3bbd3bec02,377,HAC,Hotel Amenity Code,Uncovered parking,2021-09-08T00:00:00.000Z,false,
65dc387e77514c3bbd3bec03,378,HAC,Hotel Amenity Code,Light breakfast,2022-03-24T00:00:00.000Z,false,Limited breakfast selection
65dc387e77514c3bbd3bec0c,379,HAC,Hotel Amenity Code,Complimentary light breakfast,2022-03-24T00:00:00.000Z,false,Free limited breakfast selection
65dc387e77514c3bbd3bec0d,380,HAC,Hotel Amenity Code,Streaming services provided,2022-11-07T00:00:00.000Z,false,
65dc387e77514c3bbd3bec0e,381,HAC,Hotel Amenity Code,Prayer room,2023-01-09T00:00:00.000Z,false,
65dc387e77514c3bbd3bec0f,382,HAC,Hotel Amenity Code,Private beach,2023-01-09T00:00:00.000Z,false,
65dc387e77514c3bbd3bec10,383,HAC,Hotel Amenity Code,Mobile network coverage,2023-01-09T00:00:00.000Z,false,
65dc387e77514c3bbd3bec11,384,HAC,Hotel Amenity Code,Smoking area,2023-01-09T00:00:00.000Z,false,
65dc387e77514c3bbd3bec12,385,HAC,Hotel Amenity Code,Café,2023-01-09T00:00:00.000Z,false,
65dc387e77514c3bbd3bec13,386,HAC,Hotel Amenity Code,Walking tour,2023-01-09T00:00:00.000Z,false,
65dc387e77514c3bbd3bec14,387,HAC,Hotel Amenity Code,Stroller rental,2023-01-09T00:00:00.000Z,false,
65dc387e77514c3bbd3bec18,388,HAC,Hotel Amenity Code,Vegetable/spice garden,2023-01-09T00:00:00.000Z,false,
65dc387e77514c3bbd3bec19,389,HAC,Hotel Amenity Code,Board games,2023-01-09T00:00:00.000Z,false,
65dc387e77514c3bbd3bec1a,390,HAC,Hotel Amenity Code,LED lighting makes up for at least 80% of the property’s guest and public room lighting,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec1b,391,HAC,Hotel Amenity Code,Property's electricity is 100% renewable,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec1c,392,HAC,Hotel Amenity Code,Property has a food waste program,2023-07-17T00:00:00.000Z,false,"The program may include education, food waste prevention, reduction, recycling, and disposal."
65dc387e77514c3bbd3bec1d,393,HAC,Hotel Amenity Code,At least 80% of food is sourced from property’s local region (e.g. within 50km from property location),2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec1e,394,HAC,Hotel Amenity Code,Single-use plastic water bottles are not offered,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec1f,395,HAC,Hotel Amenity Code,The property has installed water refill stations and encourages guests to use these instead of single-use plastic water bottles,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec20,396,HAC,Hotel Amenity Code,Single-use plastic soda bottles are not offered,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec21,397,HAC,Hotel Amenity Code,The property has reusable tableware (replacing single-use),2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec22,398,HAC,Hotel Amenity Code,The property has reusable cups (replacing single-use),2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec23,399,HAC,Hotel Amenity Code,Single-use plastic straws are not offered,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec24,400,HAC,Hotel Amenity Code,Single-use plastic stirrers are not offered,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec25,401,HAC,Hotel Amenity Code,"Property has a recycling plan in place (e.g. in guest rooms, common areas, kitchen) for at least four waste types (glass, paper, plastic, organic)",2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec26,402,HAC,Hotel Amenity Code,"Property only uses water-efficient toilets (e.g. low-flow toilets, dual flush toilets)",2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec27,403,HAC,Hotel Amenity Code,"Property only uses water-efficient showers (e.g. smart showers, low flow shower heads)",2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec28,404,HAC,Hotel Amenity Code,"Wild (non-domesticated) animals are not displayed/interacted with while captive on the property or harvested, consumed, or sold",2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec29,405,HAC,Hotel Amenity Code,The property compensates for at least 10% of total annual carbon emissions by purchasing certified carbon offsets,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec2a,406,HAC,Hotel Amenity Code,80% of the food products offered by the property is organic,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec2b,407,HAC,Hotel Amenity Code,Green spaces such as gardens/rooftop gardens on the property,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec2c,408,HAC,Hotel Amenity Code,Property offers bicycle parking,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec2d,409,HAC,Hotel Amenity Code,Local artists are offered a platform to display their talents,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec2e,410,HAC,Hotel Amenity Code,Property invests 10% of it’s revenue back into the community or in local sustainability projects,2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec2f,411,HAC,Hotel Amenity Code,"Property provides guests with information regarding local ecosystems, heritage and culture, as well as visitor etiquette",2023-07-17T00:00:00.000Z,false,
65dc387e77514c3bbd3bec30,412,HAC,Hotel Amenity Code,Guests are offered tours and activities organised by local guides and businesses,2023-07-17T00:00:00.000Z,false,
